true.

true.

true.

12764806,1.1033849716186523
15585805,1.3568739891052246
10359402,0.8434181213378906
5415490,0.46727514266967773
29833083,2.383981943130493
21894616,1.8380091190338135
3547225,0.22458195686340332
10009291,0.773529052734375
13291364,1.12398099899292
22100596,1.59116792678833
26227832,2.1185250282287598
12678142,1.0370159149169922
12208089,0.948836088180542
20747427,1.615997076034546
10901573,0.9262781143188477
28414455,2.097978115081787
11104634,0.8954482078552246
8630426,0.6222391128540039
11813265,0.9997110366821289
18326282,1.5594511032104492
10904590,0.9253818988800049
2517961,0.22203707695007324
9059674,0.7334339618682861
4293282,0.4186370372772217
6778490,0.5498039722442627
24003124,1.996917963027954
1447226,0.1112680435180664
17292051,1.4023678302764893
2834561,0.20868301391601562
18265833,1.334338903427124
24438520,1.9809141159057617
17636100,1.3374919891357422
21318505,1.8486618995666504
2201592,0.19717717170715332
12092281,0.8781309127807617
20395807,1.600264072418213
26562444,2.192556142807007
12510002,1.0558419227600098
24725283,1.8812170028686523
16507463,1.3744440078735352
7023157,0.6021950244903564
10297561,0.848823070526123
28040635,2.306999921798706
8457758,0.6867880821228027
12819877,0.9901800155639648
9057611,0.7190258502960205
22212276,1.4928770065307617
10880892,0.9265758991241455
29684826,2.804054021835327
31936447,2.7858970165252686
32044005,2.455540895462036
32044005,2.5977840423583984
32044005,2.610602855682373
32044005,2.6602349281311035
32044005,2.616032123565674
32044005,2.6847009658813477
32044005,2.7146759033203125
32044005,2.5550010204315186
32044005,2.7168619632720947
32044005,2.62408709526062
32044005,2.612884044647217
32044005,2.574615955352783
32044005,2.6187939643859863
32044005,2.591491937637329
32044005,2.802034854888916
32044005,2.4895517826080322
32044005,2.5597450733184814
32044005,2.286648988723755
32044005,2.7354040145874023
32044005,2.464871883392334
32044005,2.5920839309692383
32044005,2.397869825363159
32044005,2.5889151096343994
32044005,2.6886889934539795
32044005,2.738677978515625
32044005,2.8448739051818848
32044005,2.792073965072632
32044005,2.642894983291626
32044005,2.486737012863159
32044005,2.8179240226745605
32044005,2.7357048988342285
32044005,2.757377862930298
32044005,2.5935630798339844
32044005,2.4811317920684814
32044005,2.7722370624542236
32044005,2.762471914291382
32044005,2.5076100826263428
32044005,2.553471088409424
32044005,2.4045181274414062
32044005,2.6940581798553467
32044005,2.7022249698638916
32044005,2.5898830890655518
32044005,2.502021074295044
32044005,2.4460949897766113
32044005,2.5248091220855713
32044005,2.5070009231567383
32044005,2.667304039001465
32044005,2.6419379711151123
32044005,2.4448459148406982
32044005,2.6458580493927
true.


