true.

true.

true.

31202,0.010715961456298828
31664,0.0049169063568115234
35224,0.005059003829956055
32525,0.004937887191772461
31171,0.004748106002807617
33226,0.0046269893646240234
31384,0.002485990524291992
34721,0.002601146697998047
32889,0.002496957778930664
34286,0.002538919448852539
31945,0.004008054733276367
32321,0.004831075668334961
31832,0.004795074462890625
33737,0.003915071487426758
31432,0.0045261383056640625
35300,0.0051119327545166016
32727,0.004934072494506836
34736,0.0051190853118896484
34974,0.0050449371337890625
34440,0.004910945892333984
33461,0.0025000572204589844
34357,0.0025358200073242188
34912,0.002552032470703125
33792,0.002505064010620117
31222,0.0036950111389160156
31107,0.0026230812072753906
33431,0.002972841262817383
32419,0.0031468868255615234
33866,0.0048980712890625
33637,0.004953145980834961
31901,0.0035390853881835938
34220,0.0025789737701416016
33647,0.0025398731231689453
35166,0.00261688232421875
35432,0.003175020217895508
32027,0.0027360916137695312
32235,0.002935171127319336
32851,0.0049479007720947266
32921,0.004884958267211914
32997,0.004873991012573242
33648,0.0035338401794433594
34393,0.0025429725646972656
34032,0.0028870105743408203
35416,0.0046079158782958984
31710,0.0033690929412841797
32392,0.004914999008178711
31422,0.004817008972167969
32294,0.004900932312011719
35297,0.005052804946899414
32869,0.004974842071533203
40019,0.004918098449707031
40070,0.003444194793701172
40022,0.0028810501098632812
40007,0.002913951873779297
40088,0.0029070377349853516
40076,0.005628108978271484
39941,0.005812883377075195
40043,0.005803823471069336
40028,0.005834102630615234
40055,0.0031909942626953125
40049,0.0028901100158691406
40058,0.0028839111328125
40100,0.0028879642486572266
40061,0.005828142166137695
40073,0.0055730342864990234
39971,0.0056650638580322266
40085,0.00572514533996582
39989,0.003200054168701172
40067,0.002933979034423828
40031,0.0029289722442626953
40037,0.0030090808868408203
40037,0.005913972854614258
40019,0.00586700439453125
39947,0.004881858825683594
40082,0.005655050277709961
40094,0.005877971649169922
40049,0.0057849884033203125
40094,0.0032820701599121094
40085,0.0028858184814453125
40064,0.0057048797607421875
40073,0.0034551620483398438
39971,0.0037839412689208984
40076,0.00521397590637207
40112,0.002931833267211914
40040,0.0028769969940185547
40082,0.0029327869415283203
39956,0.003824949264526367
40142,0.0058078765869140625
40148,0.0031828880310058594
40088,0.00510406494140625
40103,0.0028829574584960938
40154,0.00424504280090332
40103,0.005851030349731445
40076,0.0050089359283447266
40052,0.005054950714111328
40037,0.005414009094238281
40034,0.004091978073120117
40019,0.0059359073638916016
40064,0.0058748722076416016
40121,0.005781888961791992
true.


